index;date;mv_azimute;mv_zenite;sp_azimute;sp_zenite;geracao
44;2025-03-02 01:41:34.431183-03:00;266.52747344970703;3.5789010524749756;269.4250030517578;1.2807210683822632;4.306640625
45;2025-03-02 01:41:37.651626-03:00;266.50110626220703;-3.581538438796997;269.4188003540039;1.2905266284942627;3.427734375
46;2025-03-02 01:41:40.560337-03:00;273.53406524658203;3.5771429538726807;269.4125747680664;1.300379991531372;3.8671875
47;2025-03-02 01:41:43.587356-03:00;273.55780029296875;3.5771429538726807;269.40637969970703;1.3101942539215088;4.130859375
48;2025-03-02 01:41:46.756018-03:00;273.5173645019531;3.5692310333251953;269.4001770019531;1.3200138807296753;2.900390625
49;2025-03-02 01:41:49.996607-03:00;273.5235137939453;-3.5683517456054688;269.39395904541016;1.3298535346984863;3.955078125
50;2025-03-02 01:41:53.566239-03:00;273.51648712158203;-3.567472457885742;269.3856506347656;1.343018889427185;3.779296875
51;2025-03-02 01:41:56.846795-03:00;266.49669647216797;-3.5683517456054688;269.3794631958008;1.3528263568878174;3.8671875
52;2025-03-02 01:41:59.649808-03:00;266.4808807373047;3.579780340194702;269.37322998046875;1.362707257270813;4.5703125
53;2025-03-02 01:42:02.753152-03:00;273.52088165283203;-3.578021764755249;269.3670349121094;1.3725504875183105;3.8671875
54;2025-03-02 01:42:05.522414-03:00;273.5156021118164;3.5806593894958496;269.36083221435547;1.3823987245559692;3.69140625
55;2025-03-02 01:42:08.414362-03:00;266.4958190917969;3.5780222415924072;269.35460662841797;1.392268419265747;3.8671875
56;2025-03-02 01:42:12.326457-03:00;266.4808807373047;-3.5824174880981445;269.34632110595703;1.4054490327835083;4.130859375
57;2025-03-02 01:42:17.673813-03:00;266.44483184814453;3.574505567550659;269.3359832763672;1.4218673706054688;4.306640625
58;2025-03-02 01:42:23.030526-03:00;273.53845977783203;3.576263666152954;269.32562255859375;1.4383468627929688;3.8671875
59;2025-03-02 01:42:27.044088-03:00;273.5323028564453;3.581538677215576;269.31734466552734;1.4515548944473267;3.69140625
60;2025-03-02 01:42:30.150307-03:00;273.5331802368164;3.576263666152954;269.31114196777344;1.461436152458191;4.306640625
61;2025-03-02 01:42:32.903058-03:00;266.4808807373047;3.5789010524749756;269.3049087524414;1.4713401794433594;3.251953125
62;2025-03-02 01:42:35.897236-03:00;266.4975814819336;3.5718681812286377;269.29871368408203;1.4812321662902832;4.482421875
63;2025-03-02 01:42:38.972249-03:00;273.5112075805664;3.5780222415924072;269.29249572753906;1.4911701679229736;3.69140625
